worksheet_id,customer_type,business_type_name,question,star_level,content,path_name,t1,t2,t3,worksheet_channel,operator_id,HT (Seconds)
t360287970231995950,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Duda_Operación_No recibe viajes,Duda,Operación,No recibe viajes,EMAIL,1235355,268
t360287970231996013,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,Necesito me devuelvan mi dinero desde el domingo que ocupe su servicio me hicieron 2 cargos ya envié los comprobantes que me han pedido me dicen que ya fue devuelto y ustedes no me envían el comprobante ya que en mi cuenta no aparece ese dinero todos los días la reviso y no han reembolsado lo que agarraron demás. Exijo mi dinero de vuelta ,Queja_Sobre el Pago_Me cobró antes de iniciar el viaje,Queja,Sobre el Pago,Me cobró antes de iniciar el viaje,EMAIL,1220559,291
t360287970231996092,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,Tener mejores choferes y que sean responsables ,Duda_Sobre el Pago_Conductor demora en finalizar mi viaje,Duda,Sobre el Pago,Conductor demora en finalizar mi viaje,EMAIL,1218427,274
t360287970231996428,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,,Duda_Compensación_¿Cómo solicito un reembolso?,Duda,Compensación,¿Cómo solicito un reembolso?,EMAIL,1218375,333
t360287970231997018,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,Tarifas y  promociones.,Queja_Sobre el Pago_Inicia y finaliza el viaje,Queja,Sobre el Pago,Inicia y finaliza el viaje,SELF HELP,-,0
t360287970231997101,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,El costo económico,Duda_App_Cómo descargar,Duda,App,Cómo descargar,EMAIL,1213811,261
t360287970231997366,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Duda_Sobre el Pasajero_No veo a mi pasajero,Duda,Sobre el Pasajero,No veo a mi pasajero,EMAIL,1235355,218
t360287970231997657,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,Los precios ,Queja_Cupón_Cupón no se aplicó por conductor,Queja,Cupón,Cupón no se aplicó por conductor,EMAIL,1225159,280
t360287970231998083,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,La mayoría de conductores muy bien en su servicio_ lo que ofrece DiDi en plataforma es solo publicidad no cumplen. Precios etc etc. Cuando el clima es lluvioso solicitas servicio_ y siempre estan fuera jamás luedes contactar.esta calificación no es para algun conductor lo dejo claro,Queja_Viajes_Conductor no disponible,Queja,Viajes,Conductor no disponible,EMAIL,1283459,244
t360287970231998425,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Queja_Sobre el Conductor_Mala Actitud,Queja,Sobre el Conductor,Mala Actitud,EMAIL,1235383,351
t360287970231998615,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,No atendió mi solicitud no me dio ninguna respuesta ,Queja_Sobre el Pago_Cargo Doble (en efectivo y tarjeta),Queja,Sobre el Pago,Cargo Doble (en efectivo y tarjeta),EMAIL,1220647,355
t360287970231998846,driver,Share,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Dudas_Politica_Reglas de actividad,Dudas,Politica,Reglas de actividad,FAQ,1000502,190
t360287970231999274,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Duda_Viajes_Pago pendiente,Duda,Viajes,Pago pendiente,EMAIL,1233779,190
t360287970231999361,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,Buen precio ,Duda_Viajes_Pago pendiente,Duda,Viajes,Pago pendiente,EMAIL,1233779,58
t360287970231999460,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_Sobre el Pago_Queja sobre el aumento del precio,Queja,Sobre el Pago,Queja sobre el aumento del precio,EMAIL,1210103,181
t360287970231999462,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,Nunca tienen cambio_ se van por otras calles y aparte me an cobrado mas de lo normal ,Duda_Sobre el Pago_Conductor demora en finalizar mi viaje,Duda,Sobre el Pago,Conductor demora en finalizar mi viaje,EMAIL,1213387,175
t360287970231999521,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,No tienen  gps está muy mal otra es muy poco los carros que están limpios otros el clima no da abasto y outa que me an echo es de cancelarme carreras cuando estoy en la parte de el centro de Monterey me cancelan estando a unas cuadras y  a ellos que les cobran nada y aúno si cancela nos cobran son muy tardados  no estoy dispuesta apagar la cancelación por que cuando lo pedí me decía que tardaba 9 minutos y luego 11 y luego 14  están muy mal ,Queja_Sobre el Pago_Cómo funciona la tarifa de cancelación,Queja,Sobre el Pago,Cómo funciona la tarifa de cancelación,EMAIL,1235339,179
t360287970231999945,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Duda_Compensación_¿Cómo solicito un reembolso?,Duda,Compensación,¿Cómo solicito un reembolso?,EMAIL,1225151,80
t360287970232000920,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Queja_Cupón_Cupón no se aplicó por conductor,Queja,Cupón,Cupón no se aplicó por conductor,EMAIL,1225167,170
t360287970232001026,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_Sobre el Pago_Inicia y finaliza el viaje,Queja,Sobre el Pago,Inicia y finaliza el viaje,EMAIL,1215199,138
t360287970232002028,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Queja_Operación_Peaje(CDMX),Queja,Operación,Peaje(CDMX),EMAIL,1283459,147
t360287970232002438,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Queja_Sobre el Pago_Queja sobre el aumento del precio,Queja,Sobre el Pago,Queja sobre el aumento del precio,EMAIL,1225475,252
t360287970232002633,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,Los conductores manejan super despacio para que la tarifa sea más alta_  aunque no haya tráfico se van lento_ no son todos pero si la mayoría_ yo lo estaba usando seguido pero este hecho me decepcionó. Ya que la tarifa estimada que te la app cambia mucho ya realizado el viaje.,Queja_Sobre el Pago_Queja sobre el aumento del precio,Queja,Sobre el Pago,Queja sobre el aumento del precio,EMAIL,1218283,174
t360287970232002879,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_Operación_TAG,Queja,Operación,TAG,EMAIL,1235355,286
t360287970232002893,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,El servicio rápido y eficiente y conductores amables,Duda_Registro_verificación de cuenta por un tercero,Duda,Registro,verificación de cuenta por un tercero,FAQ,1220703,85
t360287970232003208,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Duda_Registro_Proceso de registro,Duda,Registro,Proceso de registro,EMAIL,1241039,258
t360287970232003461,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,,Queja_Sobre el Pago_Queja sobre el aumento del precio,Queja,Sobre el Pago,Queja sobre el aumento del precio,EMAIL,1208059,237
t360287970232004302,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,Que no nos quita tanto porcentaje y nos deja más ganancia. :-) ,Queja_Sobre el Pasajero_Mala actitud / Mal comportamiento,Queja,Sobre el Pasajero,Mala actitud / Mal comportamiento,EMAIL,1235355,109
t360287970232004340,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,La taza de interés ,Ganancias_Pago no completado_Pasajero no Pago (efectivo),Ganancias,Pago no completado,Pasajero no Pago (efectivo),EMAIL,1235355,128
t360287970232004389,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Duda_Viajes_Pago pendiente,Duda,Viajes,Pago pendiente,EMAIL,1218375,346
t360287970232004438,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,Me generan pérdida de tiempo cuando toman el viaje y me cancelan_ les faltan unidades por ésta zona_ el día de hoy un conductor me ofendió vía mensaje y no llegó por mí y lo canceló_ no son amables sus conductores ,Queja_Sobre el Conductor_Mala Actitud,Queja,Sobre el Conductor,Mala Actitud,EMAIL,1218375,282
t360287970232005101,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,"Mi última experiencia fue terrible_ el conductor indicó que NO iría por mí_ se fue a otra ubicación_ inició el viaje y lo terminó para que me cobraran a mi la tarifa y el gane_ además de mantener su ""reputación"". En general es escasa la seguridad que brindan_ iniciado el viaje no te permite revisar la información como la tarifa_ ver la foto del conductor a tamaño decente. ",Queja_Sobre el Pago_Inicia y finaliza el viaje,Queja,Sobre el Pago,Inicia y finaliza el viaje,EMAIL,1235331,256
t360287970232005144,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Queja_Viajes_Conductor no disponible,Queja,Viajes,Conductor no disponible,EMAIL,1235291,188
t360287970232005204,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Duda_Registro_Cómo Registrarse,Duda,Registro,Cómo Registrarse,EMAIL,1233779,241
t360287970232005394,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Duda_Operación_Busca Socio / Condcutor,Duda,Operación,Busca Socio / Condcutor,EMAIL,1283519,345
t360287970232005700,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Duda_Sobre el Pago_Conductor demora en finalizar mi viaje,Duda,Sobre el Pago,Conductor demora en finalizar mi viaje,EMAIL,1283459,350
t360287970232006555,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,La rapidez,Queja_Cupón_Cupón no se aplicó por conductor,Queja,Cupón,Cupón no se aplicó por conductor,EMAIL,1225119,253
t360287970232006633,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Duda_Registro_Proceso de registro,Duda,Registro,Proceso de registro,EMAIL,1283519,91
t360287970232006775,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,,Duda_Sobre el Pago_Cambiar método de pago,Duda,Sobre el Pago,Cambiar método de pago,EMAIL,1233779,293
t360287970232006798,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_Sobre el Pago_Queja sobre el aumento del precio,Queja,Sobre el Pago,Queja sobre el aumento del precio,EMAIL,1225475,59
t360287970232006987,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,,Duda_Viajes_Pago pendiente,Duda,Viajes,Pago pendiente,EMAIL,1235339,206
t360287970232007007,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Queja_Cupón_Cupón no se aplicó por conductor,Queja,Cupón,Cupón no se aplicó por conductor,EMAIL,1225119,289
t360287970232007052,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,,Duda_Viajes_Pago pendiente,Duda,Viajes,Pago pendiente,SELF HELP,-,0
t360287970232007125,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Queja_Política_¿Se puede pagar en efectivo?,Queja,Política,¿Se puede pagar en efectivo?,FAQ,1220703,276
t360287970232007402,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Duda_App_Cómo descargar,Duda,App,Cómo descargar,EMAIL,1218427,187
t360287970232007702,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,,Queja_Sobre el Pago_Cómo funciona la tarifa de cancelación,Queja,Sobre el Pago,Cómo funciona la tarifa de cancelación,EMAIL,1225167,269
t360287970232008112,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,,Queja_Sobre el Pago_Queja sobre el aumento del precio,Queja,Sobre el Pago,Queja sobre el aumento del precio,EMAIL,1225159,274
t360287970232008218,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Duda_Registro_Cómo Registrarse,Duda,Registro,Cómo Registrarse,EMAIL,1220611,185
t360287970232008541,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,Los conductores cobran más de la tarifa ,Queja_Cupón_Cupón no se aplicó por conductor,Queja,Cupón,Cupón no se aplicó por conductor,SELF HELP,-,0
t360287970232008752,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,,Duda_Viajes_Pago pendiente,Duda,Viajes,Pago pendiente,EMAIL,1218375,177
t360287970232009055,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,Respetar los días de promociones que dan ,Duda_Cupón_Cómo usar el Cupón,Duda,Cupón,Cómo usar el Cupón,EMAIL,1218375,196
t360287970232009077,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,Los usuarios te piden cancelar yo uso tarjeta y si les digo que no aún así inician el viaje no es seguro ,Queja_Sobre el Pago_Inicia y finaliza el viaje,Queja,Sobre el Pago,Inicia y finaliza el viaje,EMAIL,1218283,226
t360287970232009450,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,Es en serio_ no han leído nada de los anteriores correos?Otra vez están con lo mismoYa eliminé la app para mi el caso ya está concluido y la relación con DiDi también ,Duda_Viajes_Pago pendiente,Duda,Viajes,Pago pendiente,EMAIL,1215231,70
t360287970232009476,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,Atender mi problema.,Queja_App_Se traba la app (Por capacidad del telefono del conductor),Queja,App,Se traba la app (Por capacidad del telefono del conductor),EMAIL,1238963,177
t360287970232009732,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Duda_Información de cuenta_tasa de viajes o calificación,Duda,Información de cuenta,tasa de viajes o calificación,EMAIL,1220611,186
t360287970232009874,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,Ya les dije que los mensajes que me mandan de promoción dicen descuentos de hasta el 40%_ yo entiendo que hasta quiere decir que puede ser menos pero nunca pasa del 10% y con todo y su 10% de descuento sale más barato un viaje en Uber aunque Uber no de ningún tipo de descuento ,Duda_Cupón_Cómo usar el Cupón,Duda,Cupón,Cómo usar el Cupón,EMAIL,1235383,340
t360287970232009975,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Duda_Bloqueo_Por qué estoy Bloqueado,Duda,Bloqueo,Por qué estoy Bloqueado,EMAIL,1218031,162
t360287970232010017,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,,Queja_Sobre el Pago_Cómo funciona la tarifa de cancelación,Queja,Sobre el Pago,Cómo funciona la tarifa de cancelación,FAQ,1220703,174
t360287970232010267,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,La amabilidad de sus conductores,Duda_Viajes_Pago pendiente,Duda,Viajes,Pago pendiente,EMAIL,1220703,292
t360287970232010814,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Duda_Sobre el Pasajero_No veo a mi pasajero,Duda,Sobre el Pasajero,No veo a mi pasajero,EMAIL,1220611,144
t360287970232011742,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Duda_Política_Requisitos del vehículo,Duda,Política,Requisitos del vehículo,EMAIL,1235355,143
t360287970232011892,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,Mi penúltimo viaje fue una pésima experiencia ya había lidiado con tipos groseros pero ninguno tan prepotente como el del penúltimo viaje. Se negó rotundamente a llevarme con mi silla de ruedas_ además de que se dirigía de una manera muy muy déspota. Espero que ni a mi ni a otras personas con discapacidades le toque una persona de este tipo. ,Duda_Sobre el Pago_Conductor demora en finalizar mi viaje,Duda,Sobre el Pago,Conductor demora en finalizar mi viaje,EMAIL,1220695,169
t360287970232012059,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_Cupón_Cupón no se aplicó por conductor,Queja,Cupón,Cupón no se aplicó por conductor,EMAIL,1225475,247
t360287970232012473,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,,Queja_Sobre el Pago_Cargo Doble (en efectivo y tarjeta),Queja,Sobre el Pago,Cargo Doble (en efectivo y tarjeta),EMAIL,1218283,206
t360287970232012644,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,Me cobraron mal. Una mala experiencia me quedo con uber,Queja_App_No puede cancelar el viaje (antes de que Conductor acepte el viaje),Queja,App,No puede cancelar el viaje (antes de que Conductor acepte el viaje),EMAIL,1225475,203
t360287970232012952,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,aun no me deja volver hacer otro viaje la aplicacion me bloqueo _ me pone pendiente de pago un viaje lo quiero pagar y ellos mismos bloquearon mis tarjetas para pagarlos ,Duda_Viajes_Pago pendiente,Duda,Viajes,Pago pendiente,FAQ,1220703,259
t360287970232013083,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Queja_Sobre el SAC_Actitud,Queja,Sobre el SAC,Actitud,EMAIL,1238963,325
